event_name,event_location,event_content,participant,event_date,event_time
桃園電影節,桃園市320中壢區桃園新光影城,￭ 活動相關細節可電洽本府文化局 (03-3322592#8721)本屆桃園電影節以「魔幻時刻」為題，邀請策展人楊元鈴以其獨到的選片為當下註解，透過「魔幻電影院」、「未來當下」、「焦點影人」等單元的規劃，選映中外電影經典及年度佳片，藉由電影創作者的影像思辯，邀請影迷一同在戲院裡，思索當前社會文化的時代現況，尋找未來的可能及電影院存在的意義，並在影像與時代的對望之下，從中獲得認同，尋得撫慰，一起在電影裡經歷綺妙迷離的「共時性」。本屆桃園電影節將在年8月19日至8月28日，於桃園新光影城、in89統領影城、中央大學人文藝術中心107電影院等地映演，除了主題策展之外，亦將放映台灣獎入圍影片，總計超過50部長短片饗映影迷。購票方式影迷好康場次日曆影展手冊,,2022/8/19,10:58
土地公國際民俗藝術節,桃園市330桃園區新永和市場停車場,￭活動相關細節可電洽桃園市文化基金會 (03-3315212#410、#406)延續理念「百神會師、千人踩街、萬人祈福」， 強調土地公宗教的深厚底蘊、祭拜的文化推廣、多元族群對於土地神的共同習俗，及國際性的民俗技藝交流。 8月20日【廟埕音樂會】在地鄉土的樂曲為本次活動拉開序幕，享受整晚的好音樂  9月 2日【台客搖滾之夜】最接地氣的音樂給你整晚的Rock n&rsquo; Roll，搖醒整個大桃園 9月3日【百神會師萬人祈福】每年不容錯過的重頭戲-陣頭熱鬧踩街&bull;全市土地公會師祈福■ 報名表下載&gt;&gt;詳如連結 9月4日【平安民謠之夜X布袋戲】乞龜求壽桃給予滿滿的平安祝福，跳蚤市場惜福再造福，民謠音樂饗宴讓你整晚不孤單■ 演出陣容：五洲桃興閣掌中劇團X黃妃,,2022/9/4,01:00
桃園漫畫節,桃園市320中壢區馬祖新村眷村文創園區,■活動詳情可電洽本府文化局(03)332-2592#8710桃園漫畫節將透過六部知名臺灣原創漫畫作品：神明便利商店、台灣特有種、熊星人、採集人的野帳、神之鄉、瘋狂邦妮 Foufou Bunny，將展區化為四個主題宇宙，從漫畫、動畫、配音、影視作品、桌遊、文創開發面向，認識台灣漫畫豐沛的創作力！不論你是大人還是小孩，都歡迎你來穿越歷史、探索自然、創作未來的無限可能！■每週三於活動臉書專頁將開放當週活動報名表單,,2022/8/27,05:06
竹圍魚鱻節,桃園市337大園區漁港路353巷176號旁(漁會大樓旁天幕廣場),￭更多活動詳情請見相關連結，或請洽桃園區漁會(03-3832308)夏天傍晚來到竹圍漁港欣賞夕陽與海景、感受徐徐海風、享受音樂節奏帶來的愉悅，今年活動規劃於下午時段提供親子手作體驗，8月6日｢浪花朵朵音樂會｣邀約多名知名歌手藝人、樂團於現場熱力開唱，並於節目中穿插魚貨競標，將正港尚青的海鮮推廣給民眾。8月7日｢仲夏灘玩童樂會｣安排機器人及親子台姐姐和大朋友、小朋友唱唱跳跳，一起度過美好的周末午後時光。浪花朵朵音樂會■活動時間：8/6(六)18:00~21:00仲夏灘玩童樂會■活動時間：8/7(日)13:00~14:00--------------------------------------------------------------------牽罟體驗【活動資訊】■活動時間：111年8月6、7日 (星期六、日) 下午14:00至16:00■集合位置：桃園區漁會大樓1樓 (337桃園市大園區漁港路353巷176號)【報名資訊】■報名資格：參加孩童年齡須達小學(7歲)以上■報名組數：8/6 (六)150組、8/7 (日)150組，共300組■報名方式：採線上報名(https://www.accupass.com/event/2207121307171345006138)■報名費用：免費■報名時間：111年8月1日上午10:00至8月5日下午17:00止，或額滿為止。■活動當天13:30開始報到，請於13:50前完成報到！,,2022/8/7,11:58
桃園鐵玫瑰音樂節 (9-10月),桃園市337大園區陽光劇場,★活動詳情請洽本府藝文設施管理中心 (03-3170511#8303)今年鐵玫瑰音樂節分為10/1「魔性搖擺」、10/2「狂熱躍動」，還新增了9/30「前夜祭」讓大家從周五晚上一連High三天，超強演出陣容包括：?te 壞特、BOXING、J.sheon、LINION、P!SCO、Skaraoke、五堅情、同理 Zunya、韋禮安、高級玩家、理想混蛋、無妄合作社、鄭心慈+徐暐翔，還有只在鐵玫瑰才看得到的「鐵玫瑰限定Show」！除此之外，還有文創及美食市集與免費體驗攤位，享受音樂的同時也不會餓肚子。9/30-10/2，快來桃園陽光劇場，跟隨鐵玫瑰星雲創造無限大的音樂宇宙吧!✸入場方式✸▹免費入場✸卡司陣容✸✲ 9/30(五) 前夜祭　 / 19:00～21:00 / 玫瑰大舞台Z.ChUAN 朱全、周立銘✲ 10/1(六) 魔性搖擺 / 15:00～21:00 / 玫瑰大舞台W0lf(S)五堅情、J.Sheon、LINION、壞特?te、同理 Zunya、徐暐翔&times;鄭心慈、高級玩家&times;夏沐、鐵玫瑰限定SHOW✲ 10/2(日) 狂熱躍動 / 15:00～21:00 / 玫瑰大舞台BOXING、P!SCO、SKARAOKE、韋禮安 ft.Ben&Ben、理想混蛋ft.王齊麟、無妄合作社、鐵玫瑰限定SHOW✸周邊活動✸鐵玫瑰 X 浮現祭GO!GO! IDOL FEST時間：10/1(六) 13:00-15:00地點：玫瑰星舞台卡司陣容及演出順序：詳如連結,,2022/10/1,12:40
桃園眷村文化節,桃園市320中壢區龍岡森林公園（活動主場地）,￭活動相關細節可電洽本府文化局 (03-3322592#8204)桃園眷村文化節於今年邁入22周年，此屆活動特別以「眷光再現」為題，以眷村溫暖的風格為主軸，強調眷村「光景」帶來的美好事物，活動內容包含：學術研討會、戲劇演出、民歌演唱、社區主題展示、主題市集、碉堡故事屋、野餐日、趣味棋藝、團圓時光宴、走讀小旅行、手作體驗等。10/7-10/16在中壢龍岡森林公園（活動主場地）、馬祖新村、大溪太武新村、龜山憲光二村及眷村故事館、忠貞新村文化園區及陸光四村等處熱鬧登場，邀請民眾發現屬於眷村的美好事物，促進跨世代的對話，探尋眷村文化保存傳承未來路徑。「村裡村外」全國眷村學術研討會 ■時間：10/7（五）、10/8（六），09:00-17:40■地點：桃園市綜合會議廳綜201會議室（桃園市桃園區縣府路11號）■介紹：以「村裡村外」為題，邀請全國對眷村議題人士投稿發表，發表26篇學術論文、2場專題演講、2場綜合座談，期促進眷村學術交流，匯集眷村知識與研究能量，建構知識串聯與交流平台。■活動需線上報名&gt;&gt;詳如連結碉堡故事屋■展示時間：10/8（六）-10/16（日），10:00-18:00■工作坊體驗：10/8-10/10、10/15-10/16， 13:00-14:00、14:00-15:00、15:30-16:30、16:30-17:30（需報名，適合4歲以上兒童，建議至少一位家長陪同參與）■地點：中壢龍岡森林公園天幕廣場（中壢區龍岡路3段及龍慈路交叉口）■介紹：將桃園市政府與財團法人榮民榮眷基金會共同合作出版之台灣眷村系列繪本《閃亮的勳章》、《鳳梨的滋味》、《憲兵阿榮的假期》、《從烏鴉洞起飛》以童趣幽默的眷村色彩繪成「迷彩」造型的碉堡故事屋展示，並邀請專業講師辦理20場次體驗工作坊，分別以「眷村色彩」、「眷村繪本」為主題，讓孩童想像眷村生活的情境，並與自身經驗產生連結，讓年輕世代認識、瞭解眷村文化。 真實夢境XR-六公里的返鄉路■時間：10/8-10/16，09:00-17:00（免費活動，需事先或於現場報名）■地點：馬祖新村馬幼藝所...,,2022/10/12,08:43
桃園韭菜花節,桃園市335大溪區七張福德宮(大鶯路762巷135號),★活動詳情請洽本府農業局(03-3322101#5415~#5416)中秋月正圓，雪花遍地開！浪漫九月雪再臨大溪中庄！「桃園韭菜花節」將與「桃園地景藝術節」強強聯手，將藝術帶入農村，更安排一連串精采演出、農事體驗、鄉間小旅行、美拍裝置、農創市集，要在花好月圓的佳節，邀請民眾共賞中庄池美景和盛夏浪漫雪！〖悠游水與綠小旅行〗 這邊看 ➡︎詳如連結〖農場農事體驗〗        這邊看 ➡︎詳如連結〖主會場農場農事體驗〗這邊看 ➡︎詳如連結 各週主題活動｜親子趣味週｜9/3、9/4百人包水餃 (因應颱風，延期至9/11舉辦) ／韭愛家常料理／音樂饗宴／好玩的劇團／韭醉音樂趴 (線上報名) (因應颱風，延期至9/10舉辦) ｜七張獻藝週｜9/5 - 9/8在地優秀的音樂團隊-七張樂團，透過撒克斯風演出，帶給大家一個悠閒的午後時光。 ｜佳節團聚週｜9/9 - 9/11泡泡達人／活力擊鼓／民歌同學會-李明德,,2022/9/5,09:05
桃園鐵玫瑰藝術節 (10-12月),桃園市330桃園區中正路1188 號,"★活動詳情請洽藝文設施管理中心 (03-3170511#8301)「桃園鐵玫瑰藝術節」自10月22日起至12月4日登場，以《最初的堅強 最後的溫柔》（Strong Mind, Tender Love）為主題，探索這座城市的過去與未來，讓鐵玫瑰藝術節成為一種桃園學的行動事件。由九天民俗技藝團、盜火劇團、舞蹈空間舞蹈團等團隊帶來9檔演出、1場工作坊並出版2本專書，自8月15日起全面啟售，於8月15日至9月14日期間推出早鳥75折，後續也有學生3折等多項折扣優惠，邀請民眾共同參與一系列藝文饗宴。演出節目&gt;&gt;詳如連結工作坊/講座&gt;&gt;詳如連結市集活動&gt;&gt;詳如連結購票資訊&gt;&gt;詳如連結票根優惠&gt;&gt;詳如連結",,2022/10/30,07:43
北橫探險節(9-10月),桃園市336復興區北橫沿線,"￭活動相關細節可電洽本局旅遊行銷科 (03-3322101#6202、6203)北橫探險節為北台灣知名戶外運動探險旅遊節，今年(年)推出「享補助」、「找玩家」、「秀好玩」三波主題，讓民眾感受桃園北橫沿線(復興區)的山、水、陸魅力。玩家們，準備出動~~ 第一波、「享補助」：十多種山水陸戶外運動探險體驗，任你選~■體驗內容：高空彈跳、高空滑索、休閒攀樹、泰山擺盪、峽谷探索、瀑布垂降、深潭跳水、溯溪、滑水、遊艇、自行車、步道健行、旅拍等，各項體驗可享500元補助(網路銷售金額為補助後之售價)，限量2,000人次。(體驗內容以Trip.com平臺實際販售為主)■活動期間：年9-10月  第二波、「找玩家」：中秋連假「北橫古道探險」實境遊戲，邀你玩~■活動時間：年9月10日(六)及9月11日(日) ■報名時間：即日起至年9月9日止 ■相關費用：本活動為免費參加。網路報名時，須繳交保證金，並於報到時退回) ■報名資訊：1.網路報名：ACCUPASS「活動通」網路平台，查詢「北橫古道探索實境遊戲」 。(https://www.accupass.com/event/2208280843031903050004) 2.現場報名：活動當天，在3條步道報到處●「觀音洞步道－尋找國家寶藏」：觀音洞步道(南面)入口(復興區秋山清泉岩觀音洞)●「高遶溪古圳步道－夢迴狩獵古徑」：高遶溪古圳步道入口(復興區天空咖啡)●「巴陵時光步道－小獵手的冒險」：拉拉山遊客中心 3.更多資訊，請至ACCUPASS「活動通」了解。第三波、「秀好玩」：於指定影片貼文留言標註2名好友，抽限量好禮■活動時間：9/12(一)到9/18(日)，得獎名單於9/21(三)公布■活動貼文&gt;&gt;詳如連結■得獎名單&gt;&gt;詳如連結 ✔️「GoPro最新機款」抽5名✔️藝人 夢多 mondo 大谷主水 品牌No Excuse與北橫探險節聯名「運動腰包」抽10名✔️北橫登山帽 抽10名✔️北橫探險節涼感毛巾抽10名",,2022/10/2,04:56
桃園花彩節,桃園市335大溪區月眉休閒農業區,￭活動詳情請洽本府農業局（03-3322101#5416）活動主題為「花宇奇航」，以宇宙、太空為發想，規劃設計主展區3.3公頃花田圖騰，並結合副展區農民花田競賽圖騰，總計約7公頃，鳥瞰花田，美麗壯觀，令人驚嘆! 展區搭配主題共設置12種裝置藝術，供遊客欣賞拍照，尤以7米高主題裝置藝術「桃園夢想號」太空梭最為吸睛，夜間還有絢麗奪目的夜間光雕秀，展期假日安排精采絕倫的表演活動，平日亦有街頭藝人展現才藝，歡迎遊客蒞臨賞花，暢遊美麗花海。 接駁資訊展期假日9時至19時30分於月湖路有大巴往返月眉停車場、月眉遊客中心、第二停車場、山豬湖停車場接駁遊客。 夜間光雕秀■活動時間：11/12至11/20(17:30-19:00)，17:40、18:00、18:20、18:40桃園夢想號啟航秀■活動地點：主展區H區■參與方式：自由進場■活動說明：於主展區花田及周邊道路設計夜間花田及光環影營造，呈現光影交織的瑰麗效果，配合酷炫的燈光光束效果及模擬太空梭發射的煙霧噴射，讓遊客擁有沉浸式的體驗，5分鐘的光雕秀如同乘坐一趟花彩節出發至宇宙探險的奇幻冒險之旅。&gt;&gt;&gt;更多主題活動&gt;&gt;&gt;DIY手作體驗小旅行■活動時間：11/12(六)、11/19(六)，16：30~18：30■活動費用：580元/人■活動地點：月眉休閒農業區遊客服務中心■開放名額：每梯次上限20人■行程介紹：食在地、玩在地。 在花彩節愉悅氛圍下，綠色廊道空間裡，安排音樂活動，來一場專屬的夜間浪漫法式饗宴。■報名方式：線上報名(如連結)或搜尋｢大溪月眉休閒農業發展協會｣FB粉絲團(如連結)，詳請可電洽0913-113811 李先生 。,,2022/11/13,04:49
