event_name,event_location,event_content,participant,event_date,event_time
跟著水去旅行～水去哪裡主題特展,新北市220板橋區濕地故事館,無,Mosquito,2022/11/17,05:54
111年作客三鶯趣,新北市237三峽區新北市客家文化園區,無,無,2022/11/5,11:13
歡迎光林-新北市景觀燈廊,新北市244林口區忠孝二路(三井 OUTLET PARK 林口),無,Yuri,2022/10/30,07:45
2023新北市鐵道馬拉松接力賽,新北市228貢寮區福容大飯店福隆（彩虹橋前廣場）,無,無,2023/4/16,12:05
2015臺中市逍遙音樂町,臺中市400中區各區公所,逍遙音樂町活動已邁入第12年，今年的活動從7月3日起至8月28日,博朵ㄉ頻道,2015/8/9,05:22
2017臺灣自行車節-臺中自行車嘉年華,臺中市400中區,台中市自行車盛會-「0K台灣．台中自行車嘉年華」系列活動將於9月23日至11月26日陸續登場，結合台中市三大重要自行車活動「捷安特嘉年華」、「台中騎旅」以及「時代騎輪節」,無,2017/10/26,01:01
2018臺中世界花卉博覽會,臺中市421后里區,"「花現GNP：自然怡人新花都」「Rediscover GNP: Green ,Nature and People」臺中世界花卉博覽會展覽期間自2018年11月3日至2019年4月24日，展區以「花現GNP」作為規劃主軸",無,2019/1/5,07:24
2017臺中國際花毯節,臺中市421后里區,臺中國際花毯節於去年(2016)首度移師后里花田綠廊舉行，創造146萬參觀人次的佳績,黃新程,2017/12/30,08:04
臺中午茶拾光,臺中市400中區,今年邁入第2屆「臺中午茶生活節」，以「午茶百百款」為主軸,無,2017/12/16,05:57
2017台中耶誕嘉年華系列活動,臺中市400中區,去年水利局在柳川舉辦創意藝術光景展大獲好評，今年將延續河岸光景的藝術熱潮打造浪漫水岸,susie@ai,2018/1/26,06:20
原音梨山熱力谷關 迎向2018跨年晚會,臺中市424和平區,台中市政府與參山國家風景區管理處共同主辦「原音梨山、熱力谷關，迎向2018跨年晚會」將在谷關、梨山兩地熱鬧登場！活動時間：12/31 19:30-00:30活動地點谷關跨年：台電谷關第二宿舍梨山跨年：梨山賓館前廣場,27嚴承翰,2017/12/17,09:44
2018中臺灣元宵燈會,臺中市404北區,2018中臺灣元宵燈會從2月24日至3月11日於臺中公園及港區藝術中心盛大登場囉！戊戌狗年富貴年，主燈則以「公犬遠瞻-福旺中臺」與「母犬守護-祥旺花都」為主題,狼狼&燐恩,2018/3/8,10:39
2018臺中東勢新丁粄節,臺中市423東勢區,「新丁粄節」是東勢客庄流傳百年的民俗活動，起源於過去是勞力密集的農業社會,SHANG SIANG DAI,2018/2/28,07:08
2018客家桐花季,臺中市438外埔區,臺灣客家桐花的嘉年華會，在春夏交替之際,無,2018/5/22,09:14
2018臺中好湯‧饗浴國際,臺中市424和平區,今年臺中好湯溫泉季以推出「臺中溫泉便當」為主軸，由溫泉區在地飯店或餐飲業者結合當地農特產,Lucifer,2018/10/5,06:51
2018大安沙雕音樂季,臺中市439大安區,臺中市大安區，因大安港而得名,無,2018/6/15,03:21
2018台灣設計展,臺中市400中區復興路三段362號,開創城市與設計之間的無限未來邁入第16年的台灣設計展，今年以「軟：硬－超越想像的產業未來」為主題,無,2018/9/15,09:23
2018臺中爵士音樂節,臺中市403西區,邁向第十六年的臺中爵士音樂節，隨著秋風將爵士搖擺傳承的因子散播在城市的每一個角落,Starfish,2018/10/14,03:53
2018搖滾臺中,臺中市408南屯區文心路一段289號,³THREE ²TWO ¹ONE FINAL COUNTDOWN【搖滾台中 ROCK IN TAICHUNG】2018 走向圓滿綠葉，象徵獨立音樂之生生不息不分白晝黑夜,無,2018/12/30,07:59
2018臺中花都藝術季,臺中市407西屯區,臺中市政府自2015年起籌辦「花都藝術季」希能透過在地文化資源，結合本地花卉特色,Shao,2018/11/3,09:40
2018臺中國際踩舞祭,臺中市407西屯區,2018臺中國際踩舞祭藉由節慶觀光的國際合作，建立國際運動觀光與藝術文化交流平臺,無,2018/11/10,07:09
2018臺中耶誕嘉年華,臺中市400中區,台中市政府今年再度於柳川設置水中耶誕樹，搭配創意藝術光景展,蘇兆民,2018/12/10,08:04
2019依舊幸福 花現台中跨年晚會,臺中市421后里區,無,無,2018/12/31,12:00
2018后里泰安櫻花季,臺中市421后里區安眉路,后里區的泰安櫻花季已是臺中市賞櫻的指標區，每年都吸引成千上萬的民眾前來賞櫻。今年「2018后里泰安櫻花季活動」時間將從2月24日至3月18日。,林鴻恩,2018/3/13,01:05
2018臺中媽祖國際觀光文化節,臺中市401東區,大臺中年度盛事，由臺中市政府文化局舉辦「2018臺中媽祖國際觀光文化節－百年宮廟風華」系列活動,無,2018/3/26,02:06
2018太平枇杷節,臺中市411太平區,每年的3、4月是枇杷的盛產期，太平頭汴坑休閒農業區為枇杷重要產區,無,2018/3/24,03:34
2018臺中市大雅區小麥產業文化節,臺中市428大雅區,10日當日活動內容包含農特產品展售、大雅三寶美食產品展示、農機展示、尋寶、麥田街頭藝人表演、玩麥親子手作等活動，亦提供地方特色美食及家政班手工料理品評,無,2018/3/19,12:25
2018臺中巧聖仙師文化祭,臺中市423東勢區,「臺中巧聖仙師文化祭」已經連續兩年獲中央客家委員會遴選列入「客庄12大節慶」，今年結合府內10個機關共同舉辦,萊恩,2018/5/24,07:37
2018台中國際動漫博覽會,臺中市400中區,2018台中國際動漫博覽會於7月13日至7月29日期間，在台中文化創意產業園區雅堂館開展。,無,2018/7/13,12:09
2018臺中兒童藝術節,臺中市408南屯區,為了給孩子們一個豐富又難忘的兒童節獻禮，臺中市政府文化局不但邀請各類型優秀的表演團隊加入「臺中兒童藝術節」演出陣容,無,2018/4/8,06:25
2018南屯端午木屐節,臺中市408南屯區,穿木屐躦鯪鯉、呷肉粽配麻芛」2018南屯端午木屐節將在萬和宮前廣場及南屯老街熱鬧展開！,無,2018/6/18,12:00
2018農遊太平荔枝巴士,臺中市411太平區,夏天是荔枝盛產的季節，也是體驗「採荔枝」最好時節,Seal,2018/6/8,03:25
2018 0K臺灣．臺中自行車嘉年華,臺中市423東勢區中山路1號,世界的自行車產業發展重心在臺灣，但一提到臺灣的自行車產業聚落及美麗的自行車專用道,無,2018/9/29,06:16
2018台中舊城新生博覽會,臺中市400中區,10月6日起在中區將以音樂會、綠柳川點燈、光影藝術、民歌演唱、戶外電影、市集等多元形式呈現舊城區嶄新風貌，並邀請知名歌手陳昇在柳川開唱,gggghhuuu,2018/10/27,10:50
2018新社花海行-樂遊台三線,臺中市426新社區協成里協興街30號,一年一度的「新社花海」來囉！活動以寬闊的山景與花海景觀歡迎民眾蒞臨！,無,2018/12/1,07:49
2019中臺灣元宵燈會,臺中市408南屯區,無,airme,2019/2/19,08:59
2019后里泰安櫻花季,臺中市421后里區,萬眾期待的「2019后里泰安櫻花季」繽紛展開，臺中賞櫻不用千里迢迢到武陵農場,無,2019/2/21,05:10
2018花之禮讚,臺中市400中區,「花之禮讚—四大美術館聯合大展」由文化部及臺中市政府指導，國立故宮博物院、東京富士美術館、奇美博物館與國立臺灣美術館共同合作主辦,Brendan Wang,2018/11/16,11:19
2019臺中東勢新丁粄節,臺中市423東勢區,「新丁粄節」是東勢客庄流傳百年的民俗活動，起源於過去是勞力密集的農業社會,劉冠卓,2019/2/17,10:22
2019臺中媽祖國際觀光文化節,臺中市408南屯區,百年宮廟風華自2月9日起至5月25日舉行，邀請中市在地、國內外知名團隊等超過40組表演團隊,純情火稚雞,2019/4/21,07:06
2019太平枇杷節,臺中市411太平區,2019枇杷春遊太平農遊趣-枇杷巴士、採枇杷體驗、枇杷樹認養,AI顧問Dr.Simon,2019/3/9,05:48
2019客家桐花季,臺中市423東勢區,臺灣客家桐花的嘉年華會，在春夏交替之際,香酥派,2019/5/25,06:40
2019臺中巧聖仙師文化祭,臺中市423東勢區,「臺中巧聖仙師文化祭」已經連續3年獲中央客家委員會遴選列入「客庄12大節慶」，今年結合府內7個機關共同舉辦,Starfish,2019/6/6,05:21
2019大安沙雕音樂季,臺中市439大安區,☀️夏日炎炎☀️的暑假要去哪玩呢？有個江湖傳說「北福隆、中大安、南墾丁」你知道這是在說什麼嗎?如果…還不知道…，快快出發台中大安就知道囉~今年暑假絕對不能錯過的 #2019大安沙雕音樂季 錯過就要等明年,黑雅,2019/7/3,07:09
2019南屯端午穿木屐躦鯪鯉活動,臺中市408南屯區,108年6月7日於萬和宮前廣場盛大舉辦,盧仕其,2019/6/7,12:00
2019台中國際動漫博覽會,臺中市402南區復興路三段362號,2019台中國際動漫博覽會將於8/9-8/26盛大展開,陳韋作,2019/8/12,03:20
2019臺中珍奶節,臺中市400中區,臺中珍奶發源地，人氣珍奶你決定！,Cingi,2019/8/22,09:22
2019台中好湯溫泉季,臺中市424和平區,夏天就是要泡溫泉！一起享受在熱氣繚繞的溫泉中，放鬆身心的快樂吧！為了推廣臺中溫泉,Tinababy,2019/8/15,01:10
2019臺中爵士音樂節,臺中市403西區公益路163-1號,活動時間：10月11日(五)～10月20日(日)平日17:00-21:30假日15:00-22:00活動地點：主場地-本市西區市民廣場、草悟道海線-港區藝術中心清水廣場(10/12)山城-豐原藝文館演藝廳(10/13)屯區-霧峰立法院中部辦公室園區(10/19.20),無,2019/10/15,10:19
2019 臺中自行車嘉年華-Bike Taiwan,臺中市423東勢區,2019台中自行車嘉年華將於8/28開始報名！系列活動採報名制，額滿為止。「2019臺中自行車嘉年華 Bike Taiwan」為交通部觀光局2019臺灣自行車節之系列活動,Susie賴,2019/9/28,05:44
2019臺中國際舞蹈嘉年華,臺中市408南屯區文心路一段289號,活動日期：10/25-27 ； 11/1-3「2019臺中國際舞蹈嘉年華」藉由表演藝術與舞蹈運動推廣觀光之主軸，邀請國際知名舞蹈團體來臺進行表演交流,無,2019/10/31,08:45
2019大雅區小麥產業文化節,臺中市428大雅區神林路一段231巷40號,『情訂麥鄉‧儂情久久』暨臺中市農特產品展售會,無,2019/2/28,12:00
動物藝想—故宮新媒體暨藝術展,臺中市436清水區鎮政路100號,「動物藝想─故宮新媒體暨藝術展」是個說故事的展覽，以藝術、科學、自然和社會的角度窺探動物世界。,無,2019/3/25,02:11
2019臺中兒童藝術節,臺中市420豐原區,無,無,2019/5/4,11:18
2019親子藝術節,臺中市411太平區大興路201號,屯區藝文中心5月的盛事，廣受大朋友、小朋友喜愛的「2019親子藝術節」今年將在5月4日到5月26日跟大家見面嘍！4月25日(星期四)10時30分於中心一樓大廳的活動記者會,無,2019/5/16,05:57
2019臺中國際花毯節,臺中市426新社區協成里協興街30號,活動日期：11/9-12/1大面積的繽紛花海，結合臺中山城特色農產品行銷、休閒農業旅遊等主題,Willy,2019/11/21,03:13
幸福在騎中-自行車道行銷推廣活動,臺中市427潭子區,無,kent,2019/6/17,07:18
2019搖滾臺中,臺中市408南屯區文心路一段289號,2019【搖滾台中 ROCK IN TAICHUNG】ALWAYS BE HERE,某大大,2019/9/7,09:12
2019臺中購物節,臺中市400中區,無,lin amis,2019/7/16,01:54
2019臺中電影放映季,臺中市400中區,台中電影fun in季今天開跑囉囉!29個行政區巡迴放映!,weiwei,2019/7/21,03:53
「聲歷其境」口述影展,臺中市400中區,國立臺灣圖書館為推動無障礙圖書資源服務專責任務，串聯北、中、南區各合作圖書館,Achang,2019/7/30,03:20
2019臺中樂器節,臺中市403西區英才路534號,臺灣中部地區是製造薩克斯風的發源地，為了將樂器產業特色發揚光大,盧仕其,2019/10/5,01:10
2019 大安海觀光推廣活動,臺中市439大安區北汕路86巷1號,玩轉臺中大安-風箏景觀大安濱海樂園，每年秋冬的風箏衝浪賽事將「大安風」特色結合比賽、風箏衝浪體驗活動,plain,2019/10/17,06:05
2020台灣燈會,臺中市400中區寺山路41號,無,浩呆學程式,2019/12/31,10:42
2019小鎮漫遊-山城慢遊心體驗,臺中市400中區,活動日期：2019/11/22 - 11/23活動地點：台中市新社區中興嶺停車場邀您一起來台中 體驗山城的美好浪慢紫色餐桌、在地特色小農市集 享受慢食、慢遊、慢活的「慢．好」新生活態度！,無,2019/11/22,11:46
2019谷關七雄登山趣,臺中市424和平區谷關,活動日期：2019/11/25 - 2020/04/30活動地點：台中市和平區藉由辦理谷關七雄登山推廣活動，打響和平區山岳於全國登山界之知名度,無,2020/1/15,02:59
2020泰安櫻花季,臺中市421后里區安眉路27號,活動日期：2/15-3/1泰安派出所旁200公尺長的路段，種植近百株的櫻花,無,2020/2/24,07:37
2020東勢新丁粄節,臺中市423東勢區文化街,日期：2020/2/8-2/9地點：東勢客家文化園區、台中市東勢區文化街新丁粄節代表客家人知恩惜福，製作「新米粄」答謝土地公、土地婆,Achang,2020/2/8,08:32
2020臺中購物節,臺中市400中區,無,林克,2020/7/9,07:55
2020臺中好湯溫泉季,臺中市400中區,臺中有好山好水，也有好湯,乾太₍₍◝(･◡･)◟⁾⁾,2020/8/21,11:08
2020臺中自行車嘉年華,臺中市400中區,無,菜鳥研究生,2020/9/22,11:21
2020臺中國際舞蹈嘉年華,臺中市400中區,無,emily,2020/10/20,03:24
2020新社花海暨臺中國際花毯節,臺中市400中區協興街30號,無,無,2020/11/18,08:02
2020愛在谷關點亮梨山 跨年超High雙主場,臺中市424和平區中正路91號,活動時間：2019/12/31 - 2020/1/1活動地點：台電前廣場；梨山賓館前廣場「全台灣最高的跨年在梨山」、「全台灣最原味的跨年在谷關」-和平區公所2019年12月31日將於谷關及梨山同時舉辦跨年晚會。邀請市民朋友及各地遊客前來超HIGH雙主場一起跨年，接著隔天2020年元旦上午8時30分將在梨山賓館前廣場舉行升旗典禮,無,2019/12/31,03:15
Shining!嗨玩台中 2020跨年狂歡夜,臺中市400中區,無,無,2019/12/31,02:47
2020臺灣國際光影藝術節 2020 LIGHT FESTIVAL,臺中市403西區五權西路一段2號,在本次臺灣國際光影藝術節舉行的同時，也是2020台灣燈會的活動期間,無,2020/2/21,12:45
2020大安沙雕音樂季,臺中市439大安區,☀️夏日炎炎☀️的暑假要去哪玩呢？有個江湖傳說「北福隆、中大安、南墾丁」你知道這是在說什麼嗎?如果…還不知道…，快快出發台中大安就知道囉~,Atom,2020/7/6,05:26
2020谷關七雄完登活動,臺中市400中區,無,無,2020/10/11,09:11
2020我是登山王‧大坑生態尋寶趣,臺中市406北屯區,大坑12條登山步道有12種不同的面貌，將大坑登山活動設計成為趣味的尋寶遊戲「我是登山王‧大坑生態尋寶趣」,無,2020/9/17,12:32
2020藝遊未盡臺中城,臺中市407西屯區臺灣大道三段99號,觀光市集、街頭藝人展演，臺中任你玩！經典紙風車劇團,Forrest,2020/9/26,12:00
2020臺中國際舞蹈嘉年華 舞蹈影片競賽活動,臺中市400中區,無,chiu chiu,2020/9/23,01:34
2020大安海觀光推廣活動,臺中市439大安區,無,無,2020/10/3,09:27
109年安心旅遊首選臺中-加碼送活動,臺中市400中區,「109年安心旅遊首選臺中」加碼送活動10/15((四)正式開跑啦!!!眾多加碼好康禮品等你來拿!揪起來，「趣」臺中玩,無,2020/10/22,09:39
2021 中台灣元宵燈會 (活動停辦),臺中市400中區中央公園,無,Tata,2021/2/27,03:29
2021臺灣國際光影藝術節 Taiwan International Light Festival,臺中市403西區五權西路一段2號 (國立臺灣美術館),開燈時間：17:00－22:00,Hina,2021/3/15,03:24
2021宅‧在臺中度假,臺中市400中區,為提升臺中市觀光產業，提倡在居住的城市探索鄰近的景點與行程的「Staycation宅度假」新旅遊模式,無,2021/5/31,09:20
2021大坑蝶螢嘉年華(活動停辦),臺中市406北屯區屯區大政段357地號(臺中市大坑生態園區),有台中市後花園美名之稱的「大坑風景區」是登山民眾心靈沉澱與親近自然的重要休憩好所在，而「大坑生態園區」更是扮演了重要角色,Aaron,2021/4/25,09:53
